
70 -3758.67059831 0.263448481011
71 -3757.56058011 0.332978757198
72 -3759.59667284 0.318857056089
73 -3759.62143626 0.318560434669
74 -3759.08900754 0.362624698004
75 -3759.66360015 0.351681190886
76 -3759.22462605 0.348653144591
77 -3758.9986651 0.411383540817
78 -3759.29503326 0.372214854384
79 -3759.32220004 0.403840581107
80 -3756.87160202 0.411234907089
81 -3760.46094796 0.417433779462
82 -3755.92393529 0.37402746641
83 -3757.91509824 0.362500080207
84 -3754.97431916 0.605698219004
85 -3757.28481571 0.511108265271
86 -3755.00353501 0.369361453723
87 -3755.61809775 0.428598868884
88 -3754.24590217 0.473547094651
89 -3755.91449029 0.539013611986
90 -3753.90642046 0.472520871205
70 -3758.67059831 0.263448481011
71 -3757.56058011 0.332978757198
72 -3759.59667284 0.318857056089
73 -3759.62143626 0.318560434669
74 -3759.08900754 0.362624698004
75 -3759.66360015 0.351681190886
76 -3759.22462605 0.348653144591
77 -3758.9986651 0.411383540817
78 -3759.29503326 0.372214854384
79 -3759.32220004 0.403840581107
80 -3756.87160202 0.411234907089
81 -3760.46094796 0.417433779462
82 -3755.92393529 0.37402746641
83 -3757.91509824 0.362500080207
84 -3754.97431916 0.605698219004
85 -3757.28481571 0.511108265271
86 -3755.00353501 0.369361453723
87 -3755.61809775 0.428598868884
88 -3754.24590217 0.473547094651
89 -3755.91449029 0.539013611986
90 -3753.90642046 0.472520871205
70 -3758.67059831 0.263448481011
71 -3757.56058011 0.332978757198
72 -3759.59667284 0.318857056089
73 -3759.62143626 0.318560434669
74 -3759.08900754 0.362624698004
75 -3759.66360015 0.351681190886
76 -3759.22462605 0.348653144591
77 -3758.9986651 0.411383540817
78 -3759.29503326 0.372214854384
79 -3759.32220004 0.403840581107
80 -3756.87160202 0.411234907089
81 -3760.46094796 0.417433779462
82 -3755.92393529 0.37402746641
83 -3757.91509824 0.362500080207
84 -3754.97431916 0.605698219004
85 -3757.28481571 0.511108265271
86 -3755.00353501 0.369361453723
87 -3755.61809775 0.428598868884
88 -3754.24590217 0.473547094651
89 -3755.91449029 0.539013611986
90 -3753.90642046 0.472520871205
70 -3758.67059831 0.263448481011
71 -3757.56058011 0.332978757198
72 -3759.59667284 0.318857056089
73 -3759.62143626 0.318560434669
74 -3759.08900754 0.362624698004
75 -3759.66360015 0.351681190886
76 -3759.22462605 0.348653144591
77 -3758.9986651 0.411383540817
78 -3759.29503326 0.372214854384
79 -3759.32220004 0.403840581107
80 -3756.87160202 0.411234907089
81 -3760.46094796 0.417433779462
82 -3755.92393529 0.37402746641
83 -3757.91509824 0.362500080207
84 -3754.97431916 0.605698219004
85 -3757.28481571 0.511108265271
86 -3755.00353501 0.369361453723
87 -3755.61809775 0.428598868884
88 -3754.24590217 0.473547094651
89 -3755.91449029 0.539013611986
90 -3753.90642046 0.472520871205
50 -3694.79583878 3736068607.25
51 -3738.83814677 1.08401921404
52 -3759.26222058 1.05498990312
53 -3738.29282703 0.790528804265
54 -3731.09686861 0.630733941059
55 -3730.39240897 0.480594760704
56 -3758.60625543 0.518421256294
57 -3756.91879845 0.486488521989
58 -3756.645045 0.743250695523
59 -3756.48255417 0.442668389812
60 -3756.12485098 0.35966060933
61 -3755.77807857 0.256439039088
62 -3756.03679018 0.295734114698
63 -3756.33887937 0.180169222053
64 -3756.98702506 0.21797426218
65 -3758.18501429 0.318439128813
66 -3758.39468266 0.359085680411
67 -3758.19427407 0.38361443474
68 -3758.90153077 0.278010086157
69 -3757.77489453 0.252101733395
50 -3694.79583878 3736068607.25
51 -3738.83814677 1.08401921404
52 -3759.26222058 1.05498990312
53 -3738.29282703 0.790528804265
54 -3731.09686861 0.630733941059
55 -3730.39240897 0.480594760704
56 -3758.60625543 0.518421256294
57 -3756.91879845 0.486488521989
58 -3756.645045 0.743250695523
59 -3756.48255417 0.442668389812
60 -3756.12485098 0.35966060933
61 -3755.77807857 0.256439039088
62 -3756.03679018 0.295734114698
63 -3756.33887937 0.180169222053
64 -3756.98702506 0.21797426218
65 -3758.18501429 0.318439128813
66 -3758.39468266 0.359085680411
67 -3758.19427407 0.38361443474
68 -3758.90153077 0.278010086157
69 -3757.77489453 0.252101733395
50 -3694.79583878 3736068607.25
51 -3738.83814677 1.08401921404
52 -3759.26222058 1.05498990312
53 -3738.29282703 0.790528804265
54 -3731.09686861 0.630733941059
55 -3730.39240897 0.480594760704
56 -3758.60625543 0.518421256294
57 -3756.91879845 0.486488521989
58 -3756.645045 0.743250695523
59 -3756.48255417 0.442668389812
60 -3756.12485098 0.35966060933
61 -3755.77807857 0.256439039088
62 -3756.03679018 0.295734114698
63 -3756.33887937 0.180169222053
64 -3756.98702506 0.21797426218
65 -3758.18501429 0.318439128813
66 -3758.39468266 0.359085680411
67 -3758.19427407 0.38361443474
68 -3758.90153077 0.278010086157
69 -3757.77489453 0.252101733395
50 -3694.79583878 3736068607.25
51 -3738.83814677 1.08401921404
52 -3759.26222058 1.05498990312
53 -3738.29282703 0.790528804265
54 -3731.09686861 0.630733941059
55 -3730.39240897 0.480594760704
56 -3758.60625543 0.518421256294
57 -3756.91879845 0.486488521989
58 -3756.645045 0.743250695523
59 -3756.48255417 0.442668389812
60 -3756.12485098 0.35966060933
61 -3755.77807857 0.256439039088
62 -3756.03679018 0.295734114698
63 -3756.33887937 0.180169222053
64 -3756.98702506 0.21797426218
65 -3758.18501429 0.318439128813
66 -3758.39468266 0.359085680411
67 -3758.19427407 0.38361443474
68 -3758.90153077 0.278010086157
69 -3757.77489453 0.252101733395
166 -3714.94257498 2.29015658272
167 -3707.79970832 4.16287434853
168 -3712.17044999 1.54637958781
169 -368688.823512 407116081.831
170 -368692.332163 nan
171 -368695.979442 577450935.419
172 -3704.019955 16.4238933723
173 -3719.66755476 0.889631927774
174 -368686.177438 535474586.732
175 -3721.670975 0.760566098359
176 -3720.8378641 0.732379678025
166 -3714.94257498 2.29015658272
167 -3707.79970832 4.16287434853
168 -3712.17044999 1.54637958781
169 -368688.823512 407116081.831
170 -368692.332163 nan
171 -368695.979442 577450935.419
172 -3704.019955 16.4238933723
173 -3719.66755476 0.889631927774
174 -368686.177438 535474586.732
175 -3721.670975 0.760566098359
176 -3720.8378641 0.732379678025
